# Last updated: February 2026
sha1,name,cover,system
2AB416FF30719E34CB6B7027C6AAFE00838567CE,K11: Kommissare im Einsatz,,a633cb79-1cdf-4301-bf60-8089df74ac08
C289B6FFC8B54C8C18925C15C931051814EB65F0,K3 en de Vrolijke Noten,,a633cb79-1cdf-4301-bf60-8089df74ac08
8AADA3BE252092F3F0BB944EB9CCE89076FFC568,K3 en het IJsprinsesje,,a633cb79-1cdf-4301-bf60-8089df74ac08
D59FEF02BEC771386D9A743E1045C6FDCEBD7739,K3 Fashion Party,,a633cb79-1cdf-4301-bf60-8089df74ac08
DCEA509940DEC53FAF5CF373E39E7A4D5F7BBCCF,K3 Karaoke,,a633cb79-1cdf-4301-bf60-8089df74ac08
960511CFE060F9FFB899921F7088398C533FB2C4,Kabu Trader Shun,3/1/7/80317_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
A5A8AADE3EB085423EFE05215E06CAD7ACD4FBB8,Kabushiki Baibai Trainer: Kabutore!,1/9/7/80197_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
72F7124B6AE8316E932C8D70D146EA62A759372E,Kabushiki Baibai Trainer: Kabutore! Next,2/7/0/91270_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
80116C51EE5215BC00531B6F417968954858F0E0,Kachou Shima Kosaku DS: Dekiru Otoko no Love & Success,,a633cb79-1cdf-4301-bf60-8089df74ac08
B0D8D24A35FB2FA7436F7C325EBE2F17EBD60EF7,Kage no Densetsu: The Legend of Kage 2,1/5/2/91152_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
95F1678A8605A95852942DE06E7434DCCA170074,Kageyama Hideo no Hanpuku Ondoku: DS Eigo: Shougaku Eigo Hisshuu Drill,,a633cb79-1cdf-4301-bf60-8089df74ac08
D6035BA799ECF7AC5A2662F694CC850A6732FF8E,Kageyama Hideo no IQ Teacher DS: Kangaeru Chikara to Oboeru Chikara,,a633cb79-1cdf-4301-bf60-8089df74ac08
5FE372156793F3B316BDC4891EA65D49990ECBE7,Kaibou Seirigaku DS: Touch de Hirogaru! Jintai no Kouzou to Kinou,,a633cb79-1cdf-4301-bf60-8089df74ac08
8D0F4670B0C37BFEDAD681F30B491177BBB62577,Kaidan Restaurant: Ura Menu 100-sen,0/9/4/147094_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F1541DAAC0E2C0471B3807FA02CFD058BB339485,Kaidan Restaurant: Zoku! Shin Menu 100-sen,2/9/4/186294_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F4F137CFA776AF332734563DBC13C5B59C31EAF3,Kaigo Navi DS,,a633cb79-1cdf-4301-bf60-8089df74ac08
024CFE30964184FF594347D69F76B1566A19C1F4,Kaijuu Busters,5/3/5/115535_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
BBC6BE28256322849F8FD7E946A9BCE8E59271EC,Kaijuu Busters Powered,3/6/6/169366_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
1961579AC5CD7B403C38FB4F506F58619EBEDDEB,Kaite Oboeru: Doragana,7/5/2/103752_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
55C7C3CAFA6C256B784B311EDA3C9FB0A9C1C858,"Kaite, Shabette, Hajimeyou!: Monster Farm DS",3/8/6/63386_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
4A54F6EC2D64BC1A7E0082BFA63D4C8D265400F7,Kaitou Rousseau,1/0/8/73108_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
26AC5FF308BA647A50D6A5897D421D03A5FA4F67,Kaitou Wario the Seven,0/9/6/72096_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
639145042FF199A8BD48E4D0FF3653D1552C4810,Kaitou Wario the Seven,0/9/6/72096_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
DCFCB017DEEC762E7DA26B3382AB1125029E8E91,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,6/3/4/204634_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
A2A4107885E90CB493229B1151A6A42AAA71923E,Kakikomi Shiki: 'Hannya Shingyou' Renshuuchou DS,0/5/4/82054_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F3CD8C01E6EA03BC8BD47A942642EF907D2C5598,Kakko Yoku Narou: Kaku-chan Shiki: Kintore Navi,,a633cb79-1cdf-4301-bf60-8089df74ac08
728650E037FD22BFE1BC64B7B3658D018475CA13,Kakuromaniacs,8/9/4/154894_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
6BDF23F919352B87D85CC8111EE23DEA42211E55,Kakushi E Mystery: Riku to Yohan: Kieta 2-mai no E,,a633cb79-1cdf-4301-bf60-8089df74ac08
98EBDE004A33DD6116515CB246BDA53BCBAB9398,Kalle Kunskap: 4-7 Aar,,a633cb79-1cdf-4301-bf60-8089df74ac08
04B2A0002242767F6B9093C3DF4A260D38C0DA5A,Kalle Kunskap Matematik 4-8 ar,,a633cb79-1cdf-4301-bf60-8089df74ac08
17B56D272AD3E753ED07B7C4D6C6F18BAF41BFE3,Kameleon,3/9/9/71399_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
078FFBCFA0B7BCCC964D89724C9BB839DCE57605,Kamen Rider: Dragon Knight,6/0/5/115605_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
0B391CBDE9B7794AD116ED2FC4839C27F0A8D145,Kamen Rider Battle: GanbaRide: Card Battle Taisen,8/0/7/152807_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9F4FB051C514CD28E85F5BC7FE241E042555C04C,Kamonohashikamo.: Aimai Seikatsu no Susume,4/5/8/111458_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F4638CFD2A2BFBCEDA5CDBA35F48AF929EF3A682,Kanbayashi Shiki Nouryoku Kaihatsu Hou: Unou Kids DS,,a633cb79-1cdf-4301-bf60-8089df74ac08
8EE51BC426813CAD3110F645B6FFFF3CFE3E0EC7,Kangaeru Chikara o Gun Gun Nobasu!: DS Youji no Noutore,,a633cb79-1cdf-4301-bf60-8089df74ac08
F9C35F5CB41A32A83C68BEABB369297245FBB131,Kanji no Wataridori,3/0/3/74303_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
486AB4B86AEDB653F96186315E681E5EBFDB2836,Kanji no Wataridori,3/0/3/74303_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
BAEC3DC227C14945D91191930C5D0A34DB189FA6,Kanji Sonomama: DS Rakubiki Jiten,2/9/7/74297_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
FA256730A9ABFC8965D5BA7FDF564CD58C8B2ADF,Kankyou Jidai no Koushiki Kentei: Eco Kentei DS: Tokyo Shoukou Kaigisho Kanshuu,,a633cb79-1cdf-4301-bf60-8089df74ac08
EB0B99926A34FDEB1C4660EC074E6ECAB2E98897,Kanshuu: Shuukan Pro Wrestling: Pro Wrestling Kentei DS,,a633cb79-1cdf-4301-bf60-8089df74ac08
461B543E8C01C1E62DF93A2981F6B534B442EE86,Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai: Otona no Joushiki Ryoku Training DS,,a633cb79-1cdf-4301-bf60-8089df74ac08
463546847F37B76DE84BA5008852FE0192E764CE,Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai: Otona no Joushiki Ryoku Training DS,,a633cb79-1cdf-4301-bf60-8089df74ac08
9DA216075121A0110116F65419AF993FF6D4317D,Kantan! Tanoshii!: Okashi Navi DS,7/1/7/93717_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
D8EAF9A379DC27D34BEBF84EAC06ACEB7E404CC8,Karada Support Kenkyuujo: Tounyoubyou Hen,,a633cb79-1cdf-4301-bf60-8089df74ac08
350E46E38936570B2C6C1A36A98FA9C003D2C484,"Karada, Yorokobu Shokuji & Exercise: Kenkou Kentei",1/2/9/91129_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
C7130BB3D972759CB1508D1255F7073CAD8A2F52,Karasawa Shunichi no Zettai ni Ukeru!!: Zatsugakuen DS,0/5/8/82058_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
55DFD540E2A06B421506DE37A9CDAE64C26236B0,Kaseki Chou Shinka: Spectrobes,4/8/0/75480_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
683736D5816ECDACD82FCEDF143A6AC0DEED25D9,Katei de Dekiru! Chomeijin Yuumei Ryourinin no Original Recipe: Shokusai Roman,,a633cb79-1cdf-4301-bf60-8089df74ac08
4CCEF8143516EBBF9DE113D6FDB70EA251548E14,Katekyoo Hitman Reborn! DS: Fate of Heat: Honoo no Sadame,,a633cb79-1cdf-4301-bf60-8089df74ac08
888B64D51F6801CFB66DCFBFF75EF2A8FF7A10C4,Katekyoo Hitman Reborn! DS: Fate of Heat II: Unmei no Futari,1/2/9/107129_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
203F44D62D0556039079C0EBF4E306D307CA6A67,Katekyoo Hitman Reborn! DS: Fate of Heat III: Yuki no Shugosha Raishuu!,2/6/0/141260_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
25394A750E7C10CF7B9656FD1EFF3FF780CB075C,Katekyoo Hitman Reborn! DS: Flame Rumble: Kaien Ring Soudatsusen!,,a633cb79-1cdf-4301-bf60-8089df74ac08
5BF34F395435B85F19045CE371FA911DAB0CF033,Katekyoo Hitman Reborn! DS: Flame Rumble: Mukuro Kyoushuu!,9/1/2/84912_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
6AA596830896CFEC8553AB2AE25D4AD52A7950B0,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper: Moeyo Mirai,9/7/5/96975_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
CEDC1950C1176B5977B0101D4D24E454FF92D568,Katekyoo Hitman Reborn! DS: Flame Rumble X: Mirai Chou Bakuhatsu!!,5/7/2/112572_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
696C00CBEF1FD75BAC34EE362793A0100F579274,Katekyoo Hitman Reborn! DS: Flame Rumble XX: Chou Kessen! Real 6 Chouka,,a633cb79-1cdf-4301-bf60-8089df74ac08
7FA58C4DBF6AA65593D6A126234D1ABA198C5F34,Katekyoo Hitman Reborn! DS: Mafia Daishuugou!: Vongola Festival!!,,a633cb79-1cdf-4301-bf60-8089df74ac08
C9198078FCAAC9CE944A071C1C2FB2BE8BD8482E,Katekyoo Hitman Reborn! DS: Ore ga Boss!: Saikyou Family Taisen,,a633cb79-1cdf-4301-bf60-8089df74ac08
1ADFA5653BE720AF0B4D98FD4617A7288FF19BE8,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,0/6/0/82060_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
0721D28FB8C1C400147EA2C6747445994E278759,Katekyoo Hitman Reborn! DS: Vongola Shiki: Taisen Battle Sugoroku,,a633cb79-1cdf-4301-bf60-8089df74ac08
8A97E7A263DCBC5BE2A3EF664D64C689B3795CD5,"Kawa no Nushi Tsuri: Komorebi no Tani, Seseragi no Uta",7/1/5/64715_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
182EF01D4BD05F0EA6FA6FACE02755038B516D66,Kawaii Koinu DS,9/7/6/315976_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9EE7DC9DB8CA93A73F5019856A947BF81E6BD8C9,Kawaii Koinu DS,9/7/6/315976_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
B5ED6AF00601210FB8EB29AC3B2015A7C89E9F65,Kawaii Koinu DS 2,0/6/7/101067_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
5A1BB27090BA1BDDEC0FED073885EB0C7E90EEB5,Kawaii Koinu DS 3,7/3/8/146738_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
E7C1F8529F94E30544431CE300ADE40E901FFE08,Kawaii Koneko DS,1/9/2/92192_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
CD7F91922342302569BEEA9CCFF67EE42341EEDC,Kawaii Koneko DS 2,7/3/6/111736_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
B5B55BEA7D490037B6ECFFD5CDB7FE7C62849C1C,Kawaii Koneko DS 3,1/5/1/163151_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
E4D0C668BD26308EE76E7AEE61419BC3655ADDC7,The Kayou Generation,3/8/4/110384_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
ADE5E1BED5590C87ACA3FDCA371BCCAA99937C8A,Kazoku Minna de: Nihon Shiatsu Shikai Kanshuu: Raku Raku Shiatsu Navi,,a633cb79-1cdf-4301-bf60-8089df74ac08
A5D1827D9EA06DC4EEAD99C4AE754995D4977C8B,Keiba Navi: Umanosuke,8/3/3/79833_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
631D7E4926BA6D6E6274EDE4F70977B045416B55,Keiba Techou: Umanosuke 2,,a633cb79-1cdf-4301-bf60-8089df74ac08
F9601008B3F6CED83715A5447D21CB97DFCAE740,Keiji J.B. Harold no Jikenbo: Manhattan Requiem & Kiss of Murder,9/8/5/103985_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F2B3C9AE2188A9D1233AF8AC83D892D21AABBE29,Keiji J.B. Harold no Jikenbo: Murder Club,,a633cb79-1cdf-4301-bf60-8089df74ac08
56C400B150C81278F71AEBF17DB02F42E7F12895,Keitai Sousakan 7 DS: Buddy Sequence,2/6/4/107264_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
36F5D2F012930FCF662751378EF177AE8BE1BDCC,Kekkaishi: Karasumori Ayakashi Kidan,9/0/7/82907_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
021F33288B1A0478C65123310CEEA4B662A1393D,Kekkaishi: Kokubourou Shuurai,2/4/1/93241_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9D1818BC5615702A1F5E0E7936C7142F26836410,Keltis: Das Spiel von Reiner Knizia,,a633cb79-1cdf-4301-bf60-8089df74ac08
8B4EFF4003B7F85334E40985E2560A92C4B0931B,Kemeko Deluxe! DS: Yome to Meka to Otoko to Onna,0/2/6/106026_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9A11AAB1F8237B8EB6A89F741CEDCA8544694E08,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,7/8/7/80787_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
6D019DC25B072E532EDBD978B0FC188E27145B81,Kenshuui Tendo Dokuta,6/3/9/63639_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
BA72B8C9E46B60EF53DABCA9F8EFBFCB486BD351,Kenshuui Tendo Dokuta 2: Inochi no Tenbin,5/5/6/70556_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
E5300C135C5EDF321145F10A998C677B2D835A98,Kero Kero 7,6/9/5/64695_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
8180B3F5F3BB351BF7D1457F3EF89F619CD2E189,Keroro Gunsou: Enshuu Da yo!: Zenin Shuugou Part 2,7/9/7/80797_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
472C01377A112BF459F16771D563C02F0700C4C4,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,6/9/1/133691_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
AAF94CACB6BFAB383FE66EA77235F521813B56B4,Keshikasu-kun: Battle Kasu-tival,,a633cb79-1cdf-4301-bf60-8089df74ac08
7E85E25BAD13FC5A7B37187473DB554E80482B90,Ketsui Death Label: Kizuna Jigoku-tachi,,a633cb79-1cdf-4301-bf60-8089df74ac08
461567DE6E29E6E80464B82DC0CC65239A850B36,Kid Paddle: Blorks Invasion,,a633cb79-1cdf-4301-bf60-8089df74ac08
DD733567CE64DF09FEB87EA12FF2FD3762474C1F,Kid Paddle: Lost in the Game,,a633cb79-1cdf-4301-bf60-8089df74ac08
6FDF41D3CBDB4D3E49459FC32B5B4B4C4DB446F7,Kidou Gekidan Haro Ichiza: Gundam Mahjong +Z: Sarani Dekiru You ni Natta Na!,6/4/3/86643_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F192493F4923F0D2DA5C4F166DEFB56D6D250CDD,Kidou Gekidan Haro Ichiza: Gundam Mahjong DS: Oyaji ni mo Agarareta Koto nai no ni!,8/4/5/69845_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
7F90F226BEB99470F5C9E20E8A234C3B4CAC7681,Kidou Senshi Gundam 00,6/3/3/93633_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
A033BB00D5A2046542A96A485150C2B5A7F54719,Kids DS: Dekita yo! Mama.: Onnanoko,,a633cb79-1cdf-4301-bf60-8089df74ac08
CC7871078B22F05CD05291B2350478ACD84F6CCB,Kids DS: Dekita yo! Mama.: Otokonoko,,a633cb79-1cdf-4301-bf60-8089df74ac08
9FE13B9AFB480164B262BE72382CEEEEF961F83F,Kids Learn: 2Think: A+ Edition,3/8/5/272385_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
0290BD1A9727A09D0A5C4925248C49590B299ED6,Kids Learn: Math: A+ Edition,3/7/6/204376_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
E97C075069A76E5245A8333FE8FB1C4C225BDE2A,Kids Learn: Math and Spelling Bundle,,a633cb79-1cdf-4301-bf60-8089df74ac08
FB973A21257D327C7FAB299DADF790DA4F8B9B33,Kids Learn: Spelling and Grammar: A+ Edition,7/2/2/211722_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
40F691934543FE689E8B3B8F92C63B4B931B5555,Kids Learn & Play: Pets & Vets Bundle,7/2/5/255725_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
C5DA97D0D66025309048084270C7095DCD09949B,Kiite Hajimeru: Eigo Kaiwa Training: Kikitore,,a633cb79-1cdf-4301-bf60-8089df74ac08
7B36A5604034FDF222A2BC04D3784A0798D15291,Kikansha Thomas: DS de Hajimeru Chiiku Gakushuu,,a633cb79-1cdf-4301-bf60-8089df74ac08
E54AAA7AC4B85FF61B2E5B6BC3EB334A2E36D98B,Kikansha Thomas: DS de Hajimeru Kokugo Sansuu Eigo,,a633cb79-1cdf-4301-bf60-8089df74ac08
3EB925A39B8BB9A3AD0C363C506378983C2945E0,Kiku! Kaku! Kotoba o Fuyasu!: Hajimete no Eigo Training: Eitore,,a633cb79-1cdf-4301-bf60-8089df74ac08
8E6AED26611DEC198500FCC06F7BD168D9ED7D48,Kilari: Deviens une Star,,a633cb79-1cdf-4301-bf60-8089df74ac08
675D20BE6D62FB94D8688B9754B6199F8E1471F5,"Kilari: Na-san, Mon Meilleur Ami",9/0/9/79909_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
31DA9F461261B8BADA660AC23B09DBC4B14CB700,Kim Possible: Global Gemini,,a633cb79-1cdf-4301-bf60-8089df74ac08
EB8A945C0555253E362CF28CE7C938B07E7A15FA,Kim Possible: Global Gemini,,a633cb79-1cdf-4301-bf60-8089df74ac08
0EF6C08D4E84F4F6C7F9B09EE7298D4CFCFA823A,Kim Possible: Kimmunicator,,a633cb79-1cdf-4301-bf60-8089df74ac08
42D123FFA21FCEBD615F91345DC8460D3871082E,Kim Possible: Kimmunicator,,a633cb79-1cdf-4301-bf60-8089df74ac08
456845BEC4C2FEFB526440DEF7692A30090D2FB5,Kimi ni Todoke: Sodateru Omoi,8/2/1/112821_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
E50537095BD272A170110AD8572B60E5E91566A1,Kimi ni Todoke: Tsutaeru Kimochi,4/0/8/176408_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
FF87B82158F3C5155945EADD95C252720E5F1DE2,Kimi no Tame Nara Shineru,0/4/7/63047_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
5B1A7867FA5BE72446F69FFF52F9463EE63B42CD,Kimi no Yuusha,3/1/5/80315_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
B2EAA8B00E71B66E221785C5EC63164EE43B5381,Kimochi yosa Rensa Puzzle: Trion Cube,4/6/6/77466_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9A91A8C046136CF0A6CAF179B6C5B6A47861CBCA,Kimokawa-E!,4/7/2/102472_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
6E4E5293B4D8AF5E69F43955A252DAD10C8907DB,Kindaichi Shounen no Jikenbo: Akuma no Satsujin Koukai,,a633cb79-1cdf-4301-bf60-8089df74ac08
6FAE8F5BBE80114B4E2535260EAB5F4D0FC8A844,Kingdom Hearts: 358-2 Days,6/3/3/91633_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
ABC13E5854D49465F55937254B247D819CFD7F28,Kingdom Hearts: 358-2 Days,6/3/0/91630_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
37D2C8060BB9713D20C064F84D00170028A8566C,Kingdom Hearts: 358-2 Days,6/3/0/91630_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F40F9C226FA2E2B7B54E092B2CAE73352ED31F86,Kingdom Hearts: 358-2 Days,6/3/2/91632_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
B9D45DCD654265FC7B8BA83F1BB3C15F011D6ACF,Kingdom Hearts: Re-coded,0/1/4/156014_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
DA757493BEB39DABD19BC762B502059EB2775BB8,Kingdom Hearts: Re-coded,0/1/3/156013_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
3E5E84D606BD3951C6D5572E3AA143E6CBBD5611,Kingdom Hearts: Re-coded,0/1/2/156012_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
5CF1E9773C9B5707D9091F84B21AD4A4BD628F88,Kira Kira Pop Princess,9/8/1/76981_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
CC6C257F152FDF7883E259CEBA197A7297C760D9,Kirakira Rhythm Collection,,a633cb79-1cdf-4301-bf60-8089df74ac08
3B28D0551BAC018FB9FCB5A1348FD57C38AC65B3,Kirarin Revolution: Atsumete Change!: Cool Kira Coord,,a633cb79-1cdf-4301-bf60-8089df74ac08
CE98223CABD8ABA99608FF059D064E98DCCF3211,Kirarin Revolution: Kira Kira Idol Audition,9/6/9/76969_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
66D0223BCABE6AF364CCA600A3F3A8B2E8041F9F,Kirarin Revolution: Mezase Idol Queen,7/2/4/85724_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
EB65F569BB7BAA5026B7216DE9105E8C49555A0D,Kirarin Revolution: Minna de Odorou Furi Furi Debut!,6/7/5/96675_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
40F139589DB658C63F4984B2194C40BF0836690D,Kirarin Revolution: Naa-san to Issho,9/0/8/79908_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
8F610E46725CAC81B6E042B86D64DF1EF36388C8,Kirarin Revolution: Tsukutte Misechao!: Kime Kira Stage,9/0/8/91908_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
74CA3F21EDCFE6DFAB89A6A31CEDA484D6C2DC6B,Kirby: Canvas Curse,2/1/2/64212_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
384923366AAC7F0722663C12A5FDBD5A420833F1,Kirby: Mass Attack,8/6/5/167865_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
90052239CB1598DA0A44CE70D516FB82BD1A83D5,Kirby: Mass Attack,8/6/4/167864_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
9AA6B05F5859B0DC8BD982C77D7FC62252D41E17,Kirby: Mouse Attack,2/7/1/76271_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
FE0F71D1C86D552EE87DD792D334A2EC56D749D6,Kirby: Power Paintbrush,2/1/3/64213_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
DBD8F2ECE2B272AE271DA0B83599E9EA8E366F13,Kirby: Squeak Squad,2/6/9/76269_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
EE9243BB2FBF8D1B002A0A6686ACA3EBA28B9A34,Kirby Super Star Ultra,2/3/1/100231_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
0BEC02A27800DA1194A48BC92E35DE8EDEE02AEE,Kirby Super Star Ultra,2/2/9/100229_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
AE403F6DE104D47D47F8B90C7A9098D70A84BFA7,Kirby Ultra Super Deluxe,,a633cb79-1cdf-4301-bf60-8089df74ac08
82FD1A7CA10E85EC08DCB1DA2169A520FBA5974A,Kirei Zukin Seikatsu,1/3/3/141133_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
870E23F88EF33D5EF255CA248FC4940F04729CA4,Kirei Zukin Seikatsu 2,9/7/5/180975_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
2BC4E49E73EBE2D74D48DE1B8E49D2E95201BFDD,Kirihara Shoten Forest: Eigo@DS,7/5/4/103754_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
F474E5B6764A6885134467FAD8A5440D4ACFA31E,Kirihara Shoten Kanshuu: Daigakusei Ryoku Kentei DS,7/6/1/103761_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
29DF2776F4A2D00F372A38CD4672A98AC10C7760,Kirikou and the Wild Beasts,,a633cb79-1cdf-4301-bf60-8089df74ac08
DE2267F2C4279C299A9636630E1844AF1B2F18DE,Kiwami Birei Aquarium: Sekai no Sakana to Iruka Kujira-tachi,,a633cb79-1cdf-4301-bf60-8089df74ac08
3BEDFD611DAEA00CA8046171C928F1682E022FF2,Knerten Gets Married,,a633cb79-1cdf-4301-bf60-8089df74ac08
BB902FED9F7DDD7AE8AC4102605DC764A32D6C96,Knigge: Spielend zum Guten Benehmen,,a633cb79-1cdf-4301-bf60-8089df74ac08
B09CAF120305212DF8BC59D94E40AA5A937C776F,Knights in the Nightmare,6/7/2/94672_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
147F123F67FA9189FBC2CA6975C19830F188A0FF,Knights in the Nightmare,6/7/4/94674_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
24DB022601D8E6CD9B941D35A0E1DB8F9C98E4E4,Knobel- und Denkspiele,,a633cb79-1cdf-4301-bf60-8089df74ac08
A8BA2A064FE4B96E07EEAE22CCD628349B6E2A21,Knobel- und Denkspiele 2,,a633cb79-1cdf-4301-bf60-8089df74ac08
3C9E65C05DD28E57842DEB4F3D52DC4BEC17266A,Knock 'Em Downs: World's Fair,,a633cb79-1cdf-4301-bf60-8089df74ac08
CA234AE05F46853F99FA692541A5B4E5F02A3B75,Knock 'Em Downs: World's Fair,,a633cb79-1cdf-4301-bf60-8089df74ac08
296D2E3D691D5CD40ECF387E5ED4BD9A2C49D6F7,Know How: Think and Play outside the Box,,a633cb79-1cdf-4301-bf60-8089df74ac08
02C7E5DD63E2079EF4D6A2769745DE2925758154,Know How 2,,a633cb79-1cdf-4301-bf60-8089df74ac08
9353C8006809806FCF9FBE67867538896F7F7DBC,Kobun Kanbun DS,3/3/9/115339_front.jpg,a633cb79-1cdf-4301-bf60-8089df74ac08
